Order_ID,Customer_ID,City,Category,Payment_Mode,Order_Date,Scheduled_Delivery_Days,Actual_Delivery_Days,Delivery_Date,Order_Value,Discount_Applied,Discount_Amount,Final_Amount,Returned,Return_Reason,Delay
7084,1724,Dallas,Toys,Debit Card,2022-05-17,4,2,2022-05-19,22.58,0.06,1.35,21.23,0,Not Returned,-2
7085,3809,Boston,Toys,UPI,2022-04-30,5,5,2022-05-05,388.09,0.29,112.55,275.54,0,Not Returned,0
7086,2619,Boston,Toys,UPI,2022-03-10,4,5,2022-03-15,220.02,0.04,8.8,211.22,0,Not Returned,1
7087,4558,Phoenix,Clothing,Credit Card,2022-03-03,6,8,2022-03-11,170.61,0.2,34.12,136.49,0,Not Returned,2
7088,1382,New York,Toys,UPI,2022-05-24,4,5,2022-05-29,362.49,0.0,0.0,362.49,0,Not Returned,1
7089,4477,Los Angeles,Beauty,Net Banking,2022-08-14,3,5,2022-08-19,238.45,0.12,28.61,209.84,0,Not Returned,2
7090,3435,Miami,Sports,Net Banking,2022-05-01,1,3,2022-05-04,353.52,0.09,31.82,321.7,0,Not Returned,2
7091,1524,Seattle,Electronics,Debit Card,2022-01-04,6,7,2022-01-11,26.34,0.11,2.9,23.44,0,Not Returned,1
7092,4628,Seattle,Toys,Debit Card,2022-04-29,8,6,2022-05-05,24.52,0.15,3.68,20.84,0,Not Returned,-2
7093,3686,Dallas,Clothing,Debit Card,2022-04-11,4,5,2022-04-16,288.75,0.18,51.98,236.77,0,Not Returned,1
7094,3985,New York,Clothing,Credit Card,2022-08-20,2,2,2022-08-22,491.46,0.18,88.46,403.0,0,Not Returned,0
7095,4697,San Francisco,Toys,Net Banking,2022-06-21,4,4,2022-06-25,150.73,0.19,28.64,122.09,1,Size Issue,0
7096,1275,Miami,Clothing,Net Banking,2022-07-25,4,3,2022-07-28,347.79,0.25,86.95,260.84,0,Not Returned,-1
7097,3547,Seattle,Toys,UPI,2022-08-07,7,7,2022-08-14,102.68,0.27,27.72,74.96,1,Size Issue,0
7098,3764,Chicago,Home Appliances,Net Banking,2022-04-23,9,9,2022-05-02,169.54,0.22,37.3,132.24,0,Not Returned,0
7099,1336,Houston,Sports,UPI,2022-11-28,2,3,2022-12-01,57.48,0.02,1.15,56.33,0,Not Returned,1
7100,2973,Chicago,Toys,Credit Card,2022-09-05,6,7,2022-09-12,442.78,0.29,128.41,314.37,1,Wrong Item,1
7101,3979,San Francisco,Clothing,Debit Card,2022-06-11,11,9,2022-06-20,169.01,0.28,47.32,121.69,0,Not Returned,-2
7102,1480,Miami,Home Appliances,Debit Card,2022-09-17,5,5,2022-09-22,130.62,0.21,27.43,103.19,0,Not Returned,0
7103,4968,Seattle,Electronics,UPI,2022-11-03,10,8,2022-11-11,370.69,0.16,59.31,311.38,0,Not Returned,-2
7104,1910,Dallas,Electronics,COD,2022-08-22,10,8,2022-08-30,115.73,0.08,9.26,106.47,1,Defective,-2
7105,2996,Houston,Beauty,UPI,2022-02-27,7,7,2022-03-06,135.33,0.23,31.13,104.2,1,Wrong Item,0
7106,4344,Los Angeles,Toys,Credit Card,2022-05-30,1,1,2022-05-31,69.74,0.26,18.13,51.61,0,Not Returned,0
7107,4991,Seattle,Beauty,Net Banking,2022-01-19,3,5,2022-01-24,482.18,0.2,96.44,385.74,0,Not Returned,2
7108,4129,Seattle,Beauty,UPI,2022-08-06,7,9,2022-08-15,138.87,0.19,26.39,112.48,0,Not Returned,2
7109,2351,San Francisco,Home Appliances,Credit Card,2022-01-20,7,9,2022-01-29,497.92,0.06,29.88,468.04,0,Not Returned,2
7110,3033,Seattle,Electronics,Debit Card,2022-12-22,8,6,2022-12-28,104.55,0.11,11.5,93.05,0,Not Returned,-2
7111,2754,Miami,Beauty,COD,2022-09-01,6,8,2022-09-09,29.91,0.22,6.58,23.33,0,Not Returned,2
7112,1108,New York,Books,COD,2022-01-14,5,4,2022-01-18,449.93,0.01,4.5,445.43,0,Not Returned,-1
7113,4350,Miami,Beauty,UPI,2022-10-03,10,9,2022-10-12,298.41,0.19,56.7,241.71,0,Not Returned,-1
7114,4757,Los Angeles,Electronics,Net Banking,2022-10-28,4,2,2022-10-30,188.68,0.23,43.4,145.28,0,Not Returned,-2
7115,1327,New York,Books,UPI,2022-12-10,1,2,2022-12-12,266.4,0.1,26.64,239.76,0,Not Returned,1
7116,2799,Seattle,Home Appliances,COD,2022-10-30,7,7,2022-11-06,145.15,0.02,2.9,142.25,0,Not Returned,0
7117,1314,Seattle,Toys,COD,2022-08-27,6,4,2022-08-31,324.68,0.25,81.17,243.51,1,Size Issue,-2
7118,4545,Houston,Toys,Debit Card,2022-11-09,2,4,2022-11-13,315.9,0.04,12.64,303.26,0,Not Returned,2
7119,2134,Seattle,Books,Net Banking,2022-01-31,2,2,2022-02-02,58.49,0.11,6.43,52.06,0,Not Returned,0
7120,3746,Boston,Electronics,Net Banking,2022-04-10,8,9,2022-04-19,457.13,0.21,96.0,361.13,0,Not Returned,1
7121,1780,Los Angeles,Clothing,COD,2022-02-15,1,2,2022-02-17,241.05,0.25,60.26,180.79,0,Not Returned,1
7122,4300,Phoenix,Books,COD,2022-11-01,10,9,2022-11-10,113.67,0.26,29.55,84.12,0,Not Returned,-1
7123,2520,Dallas,Electronics,UPI,2022-02-10,6,5,2022-02-15,167.54,0.16,26.81,140.73,0,Not Returned,-1
7124,1155,Houston,Beauty,UPI,2022-04-05,7,5,2022-04-10,435.79,0.14,61.01,374.78,0,Not Returned,-2
7125,2496,Chicago,Clothing,Debit Card,2022-03-23,6,7,2022-03-30,203.93,0.25,50.98,152.95,0,Not Returned,1
7126,2724,New York,Home Appliances,COD,2022-04-19,7,5,2022-04-24,289.74,0.17,49.26,240.48,0,Not Returned,-2
7127,4343,Phoenix,Toys,UPI,2022-06-08,5,6,2022-06-14,474.89,0.17,80.73,394.16,0,Not Returned,1
7128,1886,Dallas,Home Appliances,Debit Card,2022-02-16,5,3,2022-02-19,332.82,0.13,43.27,289.55,0,Not Returned,-2
7129,4073,Seattle,Sports,Net Banking,2022-12-22,3,3,2022-12-25,344.34,0.11,37.88,306.46,0,Not Returned,0
7130,3805,Miami,Home Appliances,COD,2022-01-18,5,3,2022-01-21,139.31,0.14,19.5,119.81,0,Not Returned,-2
7131,1721,Boston,Sports,Credit Card,2022-07-21,1,1,2022-07-22,340.78,0.11,37.49,303.29,0,Not Returned,0
7132,4582,New York,Home Appliances,COD,2022-09-20,2,3,2022-09-23,209.03,0.1,20.9,188.13,1,Defective,1
7133,1912,New York,Home Appliances,UPI,2022-02-07,4,4,2022-02-11,457.3,0.3,137.19,320.11,0,Not Returned,0
7134,4357,New York,Home Appliances,COD,2022-06-22,6,6,2022-06-28,82.18,0.1,8.22,73.96,0,Not Returned,0
7135,1870,Los Angeles,Sports,Credit Card,2022-01-28,6,4,2022-02-01,157.11,0.08,12.57,144.54,1,Defective,-2
7136,1012,New York,Beauty,COD,2022-01-18,3,3,2022-01-21,51.68,0.11,5.68,46.0,0,Not Returned,0
7137,3655,Houston,Sports,UPI,2022-01-09,6,8,2022-01-17,202.83,0.18,36.51,166.32,0,Not Returned,2
7138,1497,Dallas,Books,Net Banking,2022-12-29,3,5,2023-01-03,91.22,0.27,24.63,66.59,0,Not Returned,2
7139,2756,Miami,Electronics,UPI,2022-01-16,2,3,2022-01-19,425.67,0.24,102.16,323.51,0,Not Returned,1
7140,3285,Houston,Electronics,Debit Card,2022-11-14,2,4,2022-11-18,464.02,0.25,116.0,348.02,0,Not Returned,2
7141,2117,Houston,Beauty,UPI,2022-02-09,6,4,2022-02-13,341.32,0.26,88.74,252.58,0,Not Returned,-2
7142,4409,Boston,Electronics,Debit Card,2022-04-11,3,3,2022-04-14,69.6,0.28,19.49,50.11,1,Size Issue,0
7143,3828,Miami,Home Appliances,COD,2022-04-04,9,9,2022-04-13,183.98,0.07,12.88,171.1,0,Not Returned,0
7144,2194,Boston,Beauty,Debit Card,2022-02-27,3,4,2022-03-03,482.96,0.14,67.61,415.35,0,Not Returned,1
7145,3004,New York,Electronics,COD,2022-07-16,8,8,2022-07-24,85.42,0.12,10.25,75.17,0,Not Returned,0
7146,3653,New York,Sports,Debit Card,2022-04-16,9,9,2022-04-25,287.11,0.11,31.58,255.53,0,Not Returned,0
7147,3708,Houston,Books,UPI,2022-12-16,7,7,2022-12-23,189.41,0.2,37.88,151.53,0,Not Returned,0
7148,2647,Houston,Clothing,Credit Card,2022-10-02,2,3,2022-10-05,499.6,0.12,59.95,439.65,1,Late Delivery,1
7149,2590,New York,Books,COD,2022-07-25,1,1,2022-07-26,156.99,0.18,28.26,128.73,0,Not Returned,0
7150,3896,San Francisco,Electronics,Debit Card,2022-01-27,7,9,2022-02-05,42.93,0.11,4.72,38.21,0,Not Returned,2
7151,3983,Dallas,Beauty,Credit Card,2022-10-13,5,4,2022-10-17,357.05,0.09,32.13,324.92,0,Not Returned,-1
7152,2490,Los Angeles,Toys,Debit Card,2022-02-14,5,3,2022-02-17,176.83,0.11,19.45,157.38,0,Not Returned,-2
7153,3675,Phoenix,Electronics,Debit Card,2022-02-05,8,7,2022-02-12,335.64,0.24,80.55,255.09,0,Not Returned,-1
7154,1142,Seattle,Sports,Debit Card,2022-11-02,8,9,2022-11-11,70.23,0.18,12.64,57.59,1,Wrong Item,1
7155,2224,Chicago,Books,UPI,2022-12-16,6,7,2022-12-23,271.07,0.29,78.61,192.46,0,Not Returned,1
7156,4251,Miami,Toys,Debit Card,2022-02-07,7,9,2022-02-16,200.11,0.25,50.03,150.08,0,Not Returned,2
7157,3761,Boston,Sports,Credit Card,2022-08-27,7,7,2022-09-03,277.65,0.15,41.65,236.0,0,Not Returned,0
7158,4435,Miami,Sports,Debit Card,2022-12-03,9,8,2022-12-11,429.67,0.07,30.08,399.59,0,Not Returned,-1
7159,3526,New York,Clothing,Net Banking,2022-03-15,7,8,2022-03-23,486.92,0.2,97.38,389.54,0,Not Returned,1
7160,1564,Phoenix,Sports,COD,2022-09-29,10,8,2022-10-07,381.5,0.22,83.93,297.57,0,Not Returned,-2
7161,3518,Chicago,Toys,UPI,2022-06-28,3,2,2022-06-30,388.09,0.14,54.33,333.76,0,Not Returned,-1
7162,3431,Houston,Sports,Net Banking,2022-06-16,4,2,2022-06-18,273.89,0.07,19.17,254.72,0,Not Returned,-2
7163,2715,Houston,Clothing,Net Banking,2022-09-08,4,2,2022-09-10,66.75,0.17,11.35,55.4,0,Not Returned,-2
7164,3973,Boston,Home Appliances,Credit Card,2022-12-14,5,7,2022-12-21,340.19,0.08,27.22,312.97,0,Not Returned,2
7165,1416,Dallas,Toys,Credit Card,2022-08-01,6,8,2022-08-09,90.93,0.28,25.46,65.47,0,Not Returned,2
7166,2848,Seattle,Home Appliances,UPI,2022-08-08,3,1,2022-08-09,137.92,0.19,26.2,111.72,0,Not Returned,-2
7167,3355,Dallas,Toys,UPI,2022-09-04,9,8,2022-09-12,359.64,0.09,32.37,327.27,0,Not Returned,-1
7168,3696,Phoenix,Beauty,COD,2022-05-31,6,8,2022-06-08,335.36,0.06,20.12,315.24,0,Not Returned,2
7169,2717,Dallas,Clothing,Debit Card,2022-11-17,6,5,2022-11-22,170.88,0.22,37.59,133.29,0,Not Returned,-1
7170,2390,Boston,Beauty,UPI,2022-11-01,1,3,2022-11-04,390.58,0.21,82.02,308.56,0,Not Returned,2
7171,4072,Chicago,Beauty,UPI,2022-07-01,1,1,2022-07-02,470.87,0.18,84.76,386.11,0,Not Returned,0
7172,2067,Chicago,Sports,Debit Card,2022-05-21,3,4,2022-05-25,281.72,0.18,50.71,231.01,0,Not Returned,1
7173,3786,Chicago,Beauty,COD,2022-03-24,7,7,2022-03-31,345.29,0.18,62.15,283.14,0,Not Returned,0
7174,2866,Houston,Electronics,Credit Card,2022-06-01,7,7,2022-06-08,150.45,0.11,16.55,133.9,0,Not Returned,0
7175,2121,San Francisco,Toys,COD,2022-04-14,4,5,2022-04-19,485.99,0.28,136.08,349.91,0,Not Returned,1
7176,4791,Phoenix,Books,Debit Card,2022-06-26,4,6,2022-07-02,151.38,0.14,21.19,130.19,0,Not Returned,2
7177,2288,Seattle,Electronics,Credit Card,2022-05-03,7,9,2022-05-12,445.96,0.01,4.46,441.5,1,No Longer Needed,2
7178,4871,Phoenix,Electronics,Credit Card,2022-06-14,7,7,2022-06-21,465.38,0.1,46.54,418.84,0,Not Returned,0
7179,2806,Phoenix,Sports,Credit Card,2022-08-05,1,2,2022-08-07,365.42,0.04,14.62,350.8,0,Not Returned,1
7180,3187,Dallas,Books,COD,2022-12-29,4,2,2022-12-31,409.56,0.11,45.05,364.51,0,Not Returned,-2
7181,2504,Los Angeles,Beauty,Debit Card,2022-10-09,4,2,2022-10-11,239.77,0.18,43.16,196.61,0,Not Returned,-2
7182,4308,Phoenix,Books,COD,2022-08-24,1,2,2022-08-26,461.38,0.01,4.61,456.77,0,Not Returned,1
7183,4021,Boston,Beauty,COD,2022-09-16,7,5,2022-09-21,376.47,0.26,97.88,278.59,1,Defective,-2
7184,2016,Los Angeles,Home Appliances,Net Banking,2022-04-15,4,5,2022-04-20,176.84,0.18,31.83,145.01,0,Not Returned,1
7185,1952,San Francisco,Clothing,UPI,2022-06-20,8,8,2022-06-28,36.77,0.09,3.31,33.46,0,Not Returned,0
7186,3951,Boston,Sports,COD,2022-11-25,3,5,2022-11-30,279.58,0.09,25.16,254.42,0,Not Returned,2
7187,1071,Phoenix,Beauty,Net Banking,2022-03-06,8,8,2022-03-14,423.51,0.14,59.29,364.22,1,Defective,0
7188,2690,Miami,Beauty,Debit Card,2022-03-08,5,6,2022-03-14,433.12,0.07,30.32,402.8,0,Not Returned,1
7189,4261,Houston,Books,Net Banking,2022-05-22,4,4,2022-05-26,420.86,0.0,0.0,420.86,0,Not Returned,0
7190,2291,Dallas,Sports,COD,2022-10-15,2,4,2022-10-19,123.08,0.01,1.23,121.85,1,Defective,2
7191,2344,New York,Toys,Debit Card,2022-07-15,2,3,2022-07-18,224.55,0.11,24.7,199.85,0,Not Returned,1
7192,3154,Seattle,Beauty,Net Banking,2022-07-07,8,9,2022-07-16,314.64,0.04,12.59,302.05,0,Not Returned,1
7193,4303,Seattle,Home Appliances,COD,2022-04-11,7,5,2022-04-16,340.43,0.01,3.4,337.03,0,Not Returned,-2
7194,4113,Boston,Electronics,Debit Card,2022-12-28,6,8,2023-01-05,180.6,0.26,46.96,133.64,0,Not Returned,2
7195,4773,Seattle,Beauty,Debit Card,2022-06-04,3,4,2022-06-08,352.47,0.08,28.2,324.27,0,Not Returned,1
7196,1882,Los Angeles,Books,UPI,2022-05-13,2,3,2022-05-16,303.63,0.15,45.54,258.09,0,Not Returned,1
7197,1138,Chicago,Toys,COD,2022-03-08,6,6,2022-03-14,292.05,0.05,14.6,277.45,0,Not Returned,0
7198,3662,Miami,Home Appliances,UPI,2022-07-31,8,6,2022-08-06,338.25,0.01,3.38,334.87,0,Not Returned,-2
7199,4754,New York,Sports,Debit Card,2022-06-18,6,6,2022-06-24,309.62,0.22,68.12,241.5,0,Not Returned,0
7200,3910,Seattle,Beauty,Debit Card,2022-04-18,1,2,2022-04-20,100.1,0.04,4.0,96.1,0,Not Returned,1
7201,3320,Seattle,Home Appliances,Net Banking,2022-01-02,5,6,2022-01-08,439.72,0.01,4.4,435.32,0,Not Returned,1
7202,2504,Boston,Home Appliances,UPI,2022-02-12,5,5,2022-02-17,135.47,0.18,24.38,111.09,0,Not Returned,0
7203,3463,Phoenix,Toys,Credit Card,2022-05-09,5,5,2022-05-14,377.35,0.0,0.0,377.35,1,Wrong Item,0
7204,3553,Houston,Home Appliances,COD,2022-06-25,2,3,2022-06-28,104.7,0.13,13.61,91.09,0,Not Returned,1
7205,1732,Dallas,Home Appliances,UPI,2022-10-08,4,5,2022-10-13,337.26,0.09,30.35,306.91,0,Not Returned,1
7206,2748,Dallas,Toys,Debit Card,2022-03-31,3,1,2022-04-01,449.93,0.1,44.99,404.94,0,Not Returned,-2
7207,4924,Dallas,Toys,Net Banking,2022-11-19,1,1,2022-11-20,24.66,0.0,0.0,24.66,0,Not Returned,0
7208,1423,Dallas,Toys,COD,2022-09-09,6,7,2022-09-16,490.25,0.29,142.17,348.08,0,Not Returned,1
7209,4478,San Francisco,Home Appliances,COD,2022-04-05,5,7,2022-04-12,34.24,0.16,5.48,28.76,0,Not Returned,2
7210,2591,New York,Home Appliances,Net Banking,2022-04-01,10,9,2022-04-10,25.46,0.17,4.33,21.13,0,Not Returned,-1
7211,1389,Phoenix,Clothing,Debit Card,2022-07-24,10,9,2022-08-02,431.63,0.2,86.33,345.3,0,Not Returned,-1
7212,1341,Houston,Sports,Credit Card,2022-12-11,6,7,2022-12-18,360.18,0.24,86.44,273.74,0,Not Returned,1
7213,1945,Houston,Electronics,Net Banking,2022-02-25,11,9,2022-03-06,70.79,0.18,12.74,58.05,0,Not Returned,-2
7214,1613,Boston,Sports,Credit Card,2022-02-28,7,9,2022-03-09,469.96,0.23,108.09,361.87,0,Not Returned,2
7215,1492,Miami,Books,UPI,2022-08-18,2,3,2022-08-21,342.53,0.13,44.53,298.0,0,Not Returned,1
7216,1191,Seattle,Books,COD,2022-03-31,2,4,2022-04-04,73.3,0.11,8.06,65.24,0,Not Returned,2
7217,1498,Seattle,Toys,Debit Card,2022-02-23,1,1,2022-02-24,433.07,0.25,108.27,324.8,0,Not Returned,0
7218,1821,Phoenix,Sports,Credit Card,2022-09-08,4,2,2022-09-10,250.83,0.26,65.22,185.61,1,Late Delivery,-2
7219,2735,San Francisco,Home Appliances,Debit Card,2022-02-16,9,8,2022-02-24,153.5,0.04,6.14,147.36,0,Not Returned,-1
7220,2256,Los Angeles,Clothing,UPI,2022-05-26,7,9,2022-06-04,416.02,0.16,66.56,349.46,0,Not Returned,2
7221,2968,Chicago,Electronics,Credit Card,2022-07-28,8,9,2022-08-06,374.45,0.21,78.63,295.82,0,Not Returned,1
7222,1226,Phoenix,Beauty,Debit Card,2022-02-15,9,9,2022-02-24,319.06,0.03,9.57,309.49,0,Not Returned,0
7223,2394,Los Angeles,Beauty,Debit Card,2022-04-28,3,1,2022-04-29,451.29,0.28,126.36,324.93,0,Not Returned,-2
7224,3186,Chicago,Home Appliances,UPI,2022-08-05,6,8,2022-08-13,433.41,0.16,69.35,364.06,0,Not Returned,2
7225,3903,Houston,Sports,Net Banking,2022-05-02,5,5,2022-05-07,128.86,0.19,24.48,104.38,0,Not Returned,0
7226,1816,San Francisco,Beauty,UPI,2022-06-03,1,3,2022-06-06,441.77,0.05,22.09,419.68,0,Not Returned,2
7227,4220,Phoenix,Sports,Credit Card,2022-01-18,4,6,2022-01-24,199.54,0.08,15.96,183.58,0,Not Returned,2
7228,4186,Dallas,Clothing,Credit Card,2022-11-01,2,4,2022-11-05,227.25,0.04,9.09,218.16,0,Not Returned,2
7229,2473,Houston,Clothing,COD,2022-07-12,3,1,2022-07-13,486.72,0.08,38.94,447.78,0,Not Returned,-2
7230,2086,Los Angeles,Toys,Debit Card,2022-06-07,5,3,2022-06-10,384.74,0.15,57.71,327.03,0,Not Returned,-2
7231,1103,Phoenix,Sports,Credit Card,2022-04-07,3,2,2022-04-09,174.31,0.25,43.58,130.73,1,No Longer Needed,-1
7232,2874,Phoenix,Toys,Net Banking,2022-06-02,1,1,2022-06-03,331.0,0.16,52.96,278.04,0,Not Returned,0
7233,1870,Boston,Home Appliances,Net Banking,2022-10-08,9,9,2022-10-17,278.88,0.07,19.52,259.36,0,Not Returned,0
7234,1667,New York,Toys,UPI,2022-02-04,2,3,2022-02-07,75.97,0.01,0.76,75.21,1,No Longer Needed,1
7235,3042,Houston,Home Appliances,Credit Card,2022-04-17,1,1,2022-04-18,446.12,0.19,84.76,361.36,1,Late Delivery,0
7236,1272,Phoenix,Home Appliances,Credit Card,2022-12-04,4,3,2022-12-07,414.5,0.13,53.89,360.61,0,Not Returned,-1
7237,2029,Seattle,Beauty,COD,2022-09-27,3,1,2022-09-28,393.3,0.3,117.99,275.31,0,Not Returned,-2
7238,4218,Seattle,Electronics,COD,2022-06-12,2,1,2022-06-13,288.39,0.23,66.33,222.06,0,Not Returned,-1
7239,3231,New York,Electronics,COD,2022-02-03,10,9,2022-02-12,126.0,0.24,30.24,95.76,0,Not Returned,-1
7240,2051,Phoenix,Home Appliances,Credit Card,2022-01-07,1,1,2022-01-08,444.27,0.0,0.0,444.27,0,Not Returned,0
7241,2573,Dallas,Sports,UPI,2022-08-16,3,5,2022-08-21,189.42,0.23,43.57,145.85,0,Not Returned,2
7242,4190,New York,Clothing,UPI,2022-07-07,5,5,2022-07-12,29.66,0.06,1.78,27.88,1,Late Delivery,0
7243,1292,New York,Toys,UPI,2022-10-17,1,1,2022-10-18,491.25,0.18,88.42,402.83,0,Not Returned,0
7244,4442,Los Angeles,Books,UPI,2022-09-26,10,9,2022-10-05,433.36,0.13,56.34,377.02,0,Not Returned,-1
7245,4315,Los Angeles,Clothing,Net Banking,2022-09-17,5,5,2022-09-22,318.89,0.17,54.21,264.68,0,Not Returned,0
7246,4651,Miami,Clothing,Credit Card,2022-02-17,2,2,2022-02-19,25.96,0.04,1.04,24.92,1,Size Issue,0
7247,4797,Houston,Books,Debit Card,2022-04-18,6,7,2022-04-25,129.3,0.14,18.1,111.2,0,Not Returned,1
7248,4289,Chicago,Home Appliances,Credit Card,2022-05-21,9,9,2022-05-30,236.98,0.01,2.37,234.61,0,Not Returned,0
7249,3224,New York,Clothing,UPI,2022-08-03,5,4,2022-08-07,321.48,0.01,3.21,318.27,0,Not Returned,-1
7250,4370,Los Angeles,Books,Net Banking,2022-12-15,3,5,2022-12-20,359.91,0.2,71.98,287.93,0,Not Returned,2
7251,4747,San Francisco,Toys,Net Banking,2022-02-02,11,9,2022-02-11,398.37,0.29,115.53,282.84,1,Size Issue,-2
7252,3105,Miami,Beauty,Credit Card,2022-01-23,1,2,2022-01-25,286.72,0.23,65.95,220.77,0,Not Returned,1
7253,2292,Phoenix,Sports,Debit Card,2022-03-08,6,5,2022-03-13,334.97,0.14,46.9,288.07,0,Not Returned,-1
7254,1307,Houston,Sports,UPI,2022-06-09,8,6,2022-06-15,409.4,0.02,8.19,401.21,0,Not Returned,-2
7255,4641,Phoenix,Sports,Net Banking,2022-01-03,2,3,2022-01-06,365.52,0.01,3.66,361.86,0,Not Returned,1
7256,4359,Miami,Home Appliances,UPI,2022-05-04,10,9,2022-05-13,478.31,0.05,23.92,454.39,1,Wrong Item,-1
7257,1976,Boston,Clothing,UPI,2022-11-08,9,8,2022-11-16,439.83,0.29,127.55,312.28,0,Not Returned,-1
7258,4176,Seattle,Clothing,UPI,2022-07-15,5,4,2022-07-19,101.29,0.12,12.15,89.14,0,Not Returned,-1
7259,2251,Houston,Electronics,COD,2022-02-02,3,5,2022-02-07,474.76,0.25,118.69,356.07,0,Not Returned,2
7260,2270,Seattle,Sports,UPI,2022-02-01,10,8,2022-02-09,118.0,0.21,24.78,93.22,0,Not Returned,-2
7261,3747,San Francisco,Home Appliances,UPI,2022-05-25,1,1,2022-05-26,495.81,0.18,89.25,406.56,0,Not Returned,0
7262,2517,Phoenix,Books,Debit Card,2022-03-14,8,8,2022-03-22,356.64,0.28,99.86,256.78,0,Not Returned,0
7263,3130,Boston,Home Appliances,Debit Card,2022-09-18,8,6,2022-09-24,321.22,0.07,22.49,298.73,0,Not Returned,-2
7264,2209,San Francisco,Clothing,COD,2022-10-04,8,7,2022-10-11,175.67,0.14,24.59,151.08,0,Not Returned,-1
7265,3299,Chicago,Toys,COD,2022-09-16,5,4,2022-09-20,83.89,0.26,21.81,62.08,1,Size Issue,-1
7266,2378,Phoenix,Toys,UPI,2022-08-19,7,6,2022-08-25,80.56,0.17,13.7,66.86,0,Not Returned,-1
7267,2773,Miami,Toys,Net Banking,2022-07-14,5,4,2022-07-18,435.96,0.07,30.52,405.44,0,Not Returned,-1
7268,4943,Boston,Sports,Net Banking,2022-10-20,1,2,2022-10-22,227.57,0.06,13.65,213.92,0,Not Returned,1
7269,2719,Houston,Electronics,Credit Card,2022-08-24,1,1,2022-08-25,288.73,0.23,66.41,222.32,0,Not Returned,0
7270,3042,Boston,Beauty,Net Banking,2022-10-18,6,4,2022-10-22,467.28,0.0,0.0,467.28,1,Size Issue,-2
7271,1795,Phoenix,Home Appliances,Net Banking,2022-02-02,6,7,2022-02-09,142.57,0.27,38.49,104.08,0,Not Returned,1
7272,1896,Los Angeles,Electronics,Debit Card,2022-07-01,7,8,2022-07-09,386.69,0.01,3.87,382.82,0,Not Returned,1
7273,2961,San Francisco,Toys,Credit Card,2022-09-16,2,3,2022-09-19,245.82,0.19,46.71,199.11,0,Not Returned,1
7274,1209,Boston,Clothing,Credit Card,2022-06-25,2,3,2022-06-28,122.12,0.18,21.98,100.14,0,Not Returned,1
7275,3863,Seattle,Books,Debit Card,2022-05-26,4,5,2022-05-31,429.43,0.17,73.0,356.43,0,Not Returned,1
7276,4879,San Francisco,Home Appliances,Net Banking,2022-05-11,6,7,2022-05-18,346.38,0.14,48.49,297.89,0,Not Returned,1
7277,3656,Seattle,Beauty,Net Banking,2022-04-03,3,4,2022-04-07,65.56,0.26,17.05,48.51,0,Not Returned,1
7278,3494,Boston,Clothing,Credit Card,2022-12-23,5,7,2022-12-30,280.04,0.2,56.01,224.03,1,Size Issue,2
7279,3507,Los Angeles,Sports,Net Banking,2022-05-13,1,2,2022-05-15,428.85,0.23,98.64,330.21,0,Not Returned,1
7280,1967,San Francisco,Home Appliances,Credit Card,2022-01-09,1,1,2022-01-10,52.13,0.03,1.56,50.57,0,Not Returned,0
7281,1471,Miami,Electronics,Net Banking,2022-07-23,7,6,2022-07-29,219.81,0.01,2.2,217.61,0,Not Returned,-1
7282,4791,San Francisco,Toys,UPI,2022-01-16,4,4,2022-01-20,406.5,0.01,4.07,402.43,0,Not Returned,0
7283,3417,Houston,Home Appliances,Debit Card,2022-12-13,6,7,2022-12-20,432.01,0.04,17.28,414.73,0,Not Returned,1
7284,3947,Boston,Clothing,COD,2022-03-14,3,1,2022-03-15,392.17,0.2,78.43,313.74,0,Not Returned,-2
7285,4563,Chicago,Clothing,UPI,2022-06-27,3,1,2022-06-28,166.74,0.15,25.01,141.73,1,Defective,-2
7286,1922,Phoenix,Toys,Net Banking,2022-09-03,4,5,2022-09-08,263.33,0.23,60.57,202.76,0,Not Returned,1
7287,1136,New York,Electronics,COD,2022-07-04,1,1,2022-07-05,375.81,0.06,22.55,353.26,0,Not Returned,0
7288,1366,Dallas,Beauty,UPI,2022-02-26,4,2,2022-02-28,93.24,0.11,10.26,82.98,0,Not Returned,-2
7289,3959,Chicago,Clothing,Debit Card,2022-12-29,1,3,2023-01-01,305.6,0.27,82.51,223.09,0,Not Returned,2
7290,1183,Seattle,Home Appliances,COD,2022-03-27,1,1,2022-03-28,365.78,0.28,102.42,263.36,0,Not Returned,0
7291,4659,Miami,Toys,COD,2022-01-17,9,8,2022-01-25,428.0,0.28,119.84,308.16,0,Not Returned,-1
7292,4358,Miami,Beauty,Debit Card,2022-11-17,1,2,2022-11-19,73.6,0.25,18.4,55.2,1,Size Issue,1
7293,3519,Dallas,Electronics,UPI,2022-11-09,4,2,2022-11-11,178.24,0.21,37.43,140.81,0,Not Returned,-2
7294,2398,Los Angeles,Clothing,COD,2022-07-10,8,8,2022-07-18,279.99,0.27,75.6,204.39,0,Not Returned,0
7295,3701,Houston,Toys,Debit Card,2022-07-14,8,7,2022-07-21,356.51,0.21,74.87,281.64,0,Not Returned,-1
7296,3796,Phoenix,Clothing,UPI,2022-01-05,1,3,2022-01-08,370.42,0.29,107.42,263.0,0,Not Returned,2
